file,severity,score,tier,flags
blaze-slide-show-for-wordpress-333e184853154ea98d8c0d1c366738a7.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
bp-profile-search-962886684fc8ab6425499db5bec8636b.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
brandfolder-18b7b4a445aa1dd01f7656bd85f147bb.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
buddypress-72f0f5abce25e1c2664d6774fdcc7ae2.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
buddypress-92f7a9b8566b848ef6a7aead9d88524a.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
buddypress-media-09db3ed600715ed39882e0075ad496ac.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
buddypress-media-e818da5e531ddf03fb10bf07e50afbb6.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
calculated-fields-form-3164e04a21cdabbe3d9b6fd06f90b784.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
caldera-forms-pro-ec78cb6c2fad9770f382d45cdfc4ad8c.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
captcha-281ae67248132e300df1758ac67805af.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
car-rental-system-b15cfc7c0416fb75da301770eee72a01.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
category-page-icons-02e0417d125f209136fe3c33ea09f1de.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
cherry-plugin-10e90184e935e318fb6118f56edb0f78.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
cip4-folder-download-widget-834bce8ccb850ec6faa2c3a419e9a347.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
cm-registration-pro-c106a3f0dcd2253403ef1229de8c9ff9.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
comment-rating-d0f784f531c4c046ececfbe1646df93f.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
contact-form-7-258673e5fdbbfab2300f9d89ebee934a.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
contentstudio-97cb903f46f73a5565002e3d5b66750b.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
controlled-admin-access-b6a58810531c884439dd429a19c281f0.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
contus-hd-flv-player-927165072abd4c9a15491ec5b2e28f7c.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
contus-video-gallery-91fbed477e72ae61d5f92352f5cf88eb.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
contus-video-galleryversion-10-91e74352d566c0dc1f4d053549372e6c.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
convertplug-3c1ceef61009fd3a9a30cdcd5a9c4cd0.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
count-per-day-35e4fd2755a73394d80f462f3df49aaa.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
crayon-syntax-highlighter-917fa0572e5a2a37b155692f8009ec01.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
create-block-theme-729116a8e0864b43db4ff160d409fd56.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
custom-404-pro-d3fe8291cabafcf386d78bcefbae9ead.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
custom-background-2566183568f660a2d30ff6edaceb900b.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
custom-contact-forms-987b64a059fa9acc4f5835ee610fe272.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
custom-content-type-manager-c42646ffdd173ad0ef821b36114f2616.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
custom-registration-form-builder-with-submission-manager-6fcfc8e987eeca83161f237e25225ff3.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
custom-searchable-data-entry-system-7cbaa5a4a375557527184422d985170c.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
cve-2016-7552-2813.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|active_probe_path
cve-2018-1000861-3153.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|active_probe_path
cve-2019-11580-3743.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|active_probe_path
cve-2019-13396-3813.yaml,critical,70,3-acceptable,has_regex_matcher
cve-2019-20183-4085.yaml,critical,70,3-acceptable,has_regex_matcher
cve-2019-9978-4331.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|active_probe_path
cve-2020-11854-4437.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|active_probe_path
cve-2020-13167-4496.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|active_probe_path
cve-2020-16920-4648.yaml,critical,70,3-acceptable,has_regex_matcher
cve-2020-25213-4859.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers
cve-2020-2551-4881.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|active_probe_path
cve-2020-35338-5030.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|active_probe_path
cve-2021-27850-5925.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers
cve-2021-3378-6200.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers
deans-fckeditor-with-pwwangs-code-plugin-for-wordpress-1229df96580e773bf7882ad555b86dc8.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
delete-all-comments-cfe9dfb2290d1bd532f378be6d2a88bd.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
directdownload-0b6e567b7fc0540619d7576788344f17.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
disqus-comment-system-e73e1ecb0ba8ffad27fc277d6c4808f9.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
download-from-files-7c2b74f11fc8d6635a2c4468bb5397e3.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
download-manager-b217fad2db3994561700c9329500f961.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
download-manager-fa9a99910a5336483fae30ebf3fa0d34.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
duplicate-page-and-post-8819645665e747d79f253b3c02fe72e6.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
dynamic-font-replacement-4wp-b01fbcad4686aa29565afb5192ff6b1b.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
dynamic-font-replacement-4wp-d018abdcab2ed6efd17884c6a14eeff3.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
dzs-zoomsounds-3a4fb935c1788db925d2c49eba03eb7d.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
easy-career-openings-a4156381d09f62d3995ba465eeb9ba9d.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
easy-digital-downloads-b7a00b644197c523b12d21f112f9354d.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
easy-digital-downloads-e32d6dca778d9c83d122d4a15f860003.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
easy-wp-smtp-782eb63e48947f08aabb289cfc3d0739.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
ecwid-shopping-cart-ebae8f8b50dfadb3a0e1ef0b723f3647.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
email-before-download-a1a674dafee26bd6e0bd50766f3763d5.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
email-before-download-d4ee03fd639e8955c24b710a8fb77c9e.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
evarisk-f466b35769fc51a980b7491ec095bdf9.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
event-registration-11ef9ebaa23273b60b9735c305166682.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
event-registration-a2993505964b0981048599970efb89a8.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
eyou-email-rce-7383.yaml,critical,70,3-acceptable,has_regex_matcher
fbsurveypro-0ab4d8b1eb9255135476923a1f9e9356.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
feed-them-social-ca27ca8133f8f8918bbe66f7ad4c4a87.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
feedweb-e36f3e243a3dc61a9dc449ad844324f4.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
flagallery-skins-fc7fc61554899beaac3e732504aa8b09.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
flash-album-gallery-61b5a3facf0493b310351ca909517db0.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
flickr-gallery-8c07be2c7a1693818604febc00838a68.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
flipbook-80ac42d840dc1f93486448665b54a6a8.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
floating-social-media-links-8bc7d24298b67188b24a6acba23b0fa5.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
floating-social-media-links-edb6aa4a9b00ed5b99bc25922c5a3738.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
formcraft-0fc4a4d3881b3cdc8c111b95a6c552e1.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
formidable-963399e4f831818ba2e384615b1a9652.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
foxypress-e55107b668cd63504d854119ec05f862.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
freshmail-newsletter-613dfcece683e5e41559e7fa362eb923.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
friechat-f426ad7dfffab975708f7fc8a8ce7139.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
front-end-editor-7bc6f7c22b80a3393dddceb7b6c35b08.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
front-end-upload-abcd5f4bce6772788a0b81a6bd1e203c.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
fs-real-estate-plugin-c621b0ba4f90aeae45e954676bae6466.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
fv-wordpress-flowplayer-3deb12dfa094c7d298124eb5314678fe.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
g-web-shop-238f655f125fd9eb47ac850e4dd0308d.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-bank-8e614a016eed36e6ad84e56b9ca4c988.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gallery-from-files-34cdc7f6a0add7b62d527b686b1c27ce.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
global-flash-galleries-0e649b69dcfef7c28f65549f830f5ded.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
global-flash-galleries-a31fea62ffd136e1e0e8d43c021c54ed.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
google-map-wp-654a97457b60380c3c6475703ef5d6d4.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
grand-media-69d0266bbc7b5678b400a13ce859c97b.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
grand-media-c1592af73d724f5c95cd4991d3c1b243.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
gravityforms-faedade90355a8edfd5bad363af97cb9.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
honeypot-07480345cfcd5c810ff69ba67dd56371.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
html5avmanager-1233a79d663d981ba7209d231963d5ef.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
hungred-post-thumbnail-2aa2a8272dcb59185da906f083ae2d0d.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
huskerportfolio-374cb6f84242d41464ba71ffafe24446.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
i-dump-iphone-to-wordpress-photo-uploader-39433096f81df0973a5192d555c4609c.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
image-slider-widget-bf6394dfa8465fe8ea9a9b2ea4ae66ba.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
inboundio-marketing-0af787723a9891a971dc5412a4c7054b.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
indeed-membership-pro-9649320db97cb88ae1de28a12e634fc0.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
indeed-membership-pro-e3649b3103c03fdfd2721c6009fbc8cd.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
indianic-testimonial-f78c6816c05a37309db615f55d9b6da6.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
inpost-gallery-30a8eed5c8ace9ae3ebf27a2b3d3c48f.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
insert-special-characters-b06bd0068be7aa6e02d5e615af4c3324.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
invit0r-545fbfeff79af9fac2f43df78c929bd5.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
ip-blacklist-cloud-d21c514d669c148bfc0cb72c9e7c0c1b.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
iwp-client-5597f87a49d93989c75bfb435936d2c2.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
iwp-client-cea4e118d01fcb465c1b235cb65e03c9.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jetpack-2e2b1b9098be549b965bff11257e9f1a.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jetpack-a0cd6a577d69fbb150cec7e7f4cffa30.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jigoshop-store-toolkit-5cb2c0a54bc5e47ab8b373a0c40aece3.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
jolokia-vmlog-rce.yaml,critical,70,3-acceptable,has_regex_matcher
js-jobs-035030cb646ac94196ece65e57bcb50e.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
kento-post-view-counter-9fae19bca204b7ab1c3ccc1c28782d31.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
kiwi-social-share-3ec391c26ae12bbe90fd09dc58332735.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
kiwi-social-share-b76a016d68785a043e21d76a6c6fcba0.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
knr-author-list-widget-b8cc19099ffabfc2cd19680bebc37643.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
lb-mixed-slideshow-d0077e67e963e3c9bb103afddb529b31.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
leadsnap-d719d92806139e8ed034ff3f11e0eb91.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
leaflet-maps-marker-pro-b87e2563512ba08531f3065bf97045b1.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
leaflet-maps-marker-pro-cc8d6e8d8a5eebc9d0809328b4997d9b.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
leaguemanager-9cfa7a5beb1428a631c3e8e85fafde51.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
levelfourstorefront-ba6e1fce4ccc59d503cdfe2d8978ce2f.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
levelfourstorefront-bbf0a5ea0782cc60e54d03621a134795.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
login-with-cognito-068cd897ef918f0cd4a54bc8a1e0e398.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
magn-html5-drag-and-drop-media-uploader-d0fbf616832717c816e73ef619802b59.yaml,critical,70,3-acceptable,cve_tagged_missing_cve_id|strong_and_matchers|readme_only_path
